ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Updated On,Latitude,Longitude
,HR661328,11/25/2009 08:00:00 PM,123XX S HALSTED ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,false,false,0512,,9,,18,,,,,
,HR660159,11/25/2009 06:00:00 AM,033XX W FILLMORE ST,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,POLICE FACILITY/VEH PARKING LOT,true,false,1134,,24,,18,,,,,
,HR660157,11/25/2009 06:00:00 AM,033XX W FILLMORE ST,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,POLICE FACILITY/VEH PARKING LOT,true,false,1134,,24,,18,,,,,
,HR671904,11/25/2009 02:38:00 PM,100XX W OHARE ST,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,GOVERNMENT BUILDING/PROPERTY,true,false,1651,,41,,18,,,,,
,HR660420,11/25/2009 10:57:00 AM,043XX W GLADYS AVE,2017,NARCOTICS,MANU/DELIVER:CRACK,SIDEWALK,true,false,1131,,28,,18,,,,,
,HR661569,11/25/2009 08:36:45 PM,017XX N NASHVILLE AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),APARTMENT,true,false,2513,,36,,18,,,,,
,HS245422,11/25/2009 01:00:00 PM,032XX N LAMON AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,1634,,30,,26,,,,,
,HS245633,11/25/2009 12:01:00 AM,012XX S CENTRAL PARK AVE,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,false,true,1011,,24,,20,,,,,
,HR660619,11/25/2009 02:32:24 PM,051XX W HARRISON ST,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",false,false,1533,,24,,08B,,,,,
,HS315507,11/25/2009 12:00:00 AM,005XX W BELMONT AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,2332,,44,,06,,,,,
,HS358711,11/25/2009 03:00:00 PM,045XX W MONTANA ST,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,2521,,31,,06,,,,,
,HS585060,11/25/2009 02:00:00 PM,045XX S FAIRFIELD AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,true,0912,,12,,26,,,,,
,HR660598,11/25/2009 01:50:00 PM,008XX N MONTICELLO AVE,2017,NARCOTICS,MANU/DELIVER:CRACK,STREET,true,false,1112,,27,,18,,,,,
,HT346844,11/25/2009 12:01:00 AM,032XX N AUSTIN AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,false,false,1633,,38,,11,,,,,
,HV249211,11/25/2009 02:00:00 AM,032XX S HAMLIN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,false,1031,,22,,08B,,,,,
,HW562351,11/25/2009 12:01:00 AM,073XX N WINCHESTER AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,false,false,2424,,49,,06,,,,,
,HR659824,11/25/2009 02:10:00 AM,020XX W MONROE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,1211,,2,,08B,1162660,1899539,,41.879989249,-87.678193476
,HR660104,11/25/2009 09:05:00 AM,008XX N STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,true,false,1832,,42,,11,1176223,1905805,,41.896888586,-87.628203192
,HR660085,11/25/2009 12:00:00 AM,006XX N AVERS AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1122,,27,,06,1150608,1904020,,41.892529521,-87.722329989
,HR660305,11/25/2009 06:30:00 AM,010XX W GRAND AVE,0810,THEFT,OVER $500,STREET,false,false,1323,,27,,06,1169224,1903645,,41.891116374,-87.653972042
