ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Updated On,Latitude,Longitude
,HP198899,02/28/2008 11:45:00 AM,033XX W FILLMORE ST,2031,NARCOTICS,POSS: METHAMPHETAMINES,POLICE FACILITY/VEH PARKING LOT,false,false,1134,,24,,18,,,,,
,HP198946,02/28/2008 09:00:00 AM,033XX W FILLMORE ST,2091,NARCOTICS,FORFEIT PROPERTY,OTHER,false,false,1134,,24,,26,,,,,
,HP199064,02/28/2008 11:00:00 AM,003XX W OAK ST,2017,NARCOTICS,MANU/DELIVER:CRACK,ALLEY,false,false,1823,,27,,18,,,,,
,HP199468,02/28/2008 04:15:00 PM,043XX W CERMAK RD,2017,NARCOTICS,MANU/DELIVER:CRACK,STREET,true,false,1013,,22,,18,,,,,
,HP198475,02/28/2008 04:30:00 AM,066XX S GREEN ST,0460,BATTERY,SIMPLE,STREET,false,false,0723,,16,,08B,1171778,1860920,,41.773819241,-87.645848255
,HP198494,02/28/2008 12:00:00 AM,025XX W 66TH ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0832,,15,,06,1160403,1860801,,41.773734648,-87.687550095
,HP198919,02/28/2008 08:30:00 AM,020XX W BELMONT AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1913,,32,,05,1162151,1921244,,41.939559994,-87.679454897
,HP198723,02/28/2008 04:30:00 AM,032XX W 63RD ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,0823,,15,,26,1155905,1862672,,41.778960453,-87.70398876
,HP199333,02/28/2008 08:30:00 AM,022XX W MC LEAN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1432,,32,,14,1161123,1913529,,41.918410984,-87.683448012
,HP200255,02/28/2008 09:00:00 PM,025XX S CALIFORNIA AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1033,,12,,06,1158107,1887103,,41.845957735,-87.695250934
,HP199146,02/28/2008 10:00:00 AM,003XX E 132ND PL,0820,THEFT,$500 AND UNDER,STREET,false,false,0533,,9,,06,1180848,1817696,,41.655003274,-87.613923661
,HP199578,02/28/2008 05:20:11 PM,040XX W CORNELIA AVE,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,STREET,true,false,1731,,30,,18,1148966,1923055,,41.944795276,-87.727866878
,HP199283,02/28/2008 12:30:00 PM,056XX W NORTH AVE,0460,BATTERY,SIMPLE,CURRENCY EXCHANGE,false,false,2531,,29,,08B,1138683,1910077,,41.909375335,-87.765979125
,HP201618,02/28/2008 07:30:00 AM,035XX S RHODES AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0212,,4,,08B,1180172,1881335,,41.829651528,-87.614451899
,HP199655,02/28/2008 06:55:00 PM,027XX W CERMAK RD,1330,CRIMINAL TRESPASS,TO LAND,CONVENIENCE STORE,true,false,1023,,28,,26,1158262,1889274,,41.851912036,-87.694622835
,HP199869,02/28/2008 07:00:00 PM,004XX W BLACKHAWK ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1821,,43,,07,1172952,1910273,,41.909222159,-87.64008433
,HP198643,02/28/2008 07:30:00 AM,014XX N PULASKI RD,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,2535,,30,,16,1149453,1909310,,41.907068313,-87.72643443
,HP198436,02/28/2008 12:40:00 AM,050XX W CONCORD PL,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,2533,,37,,26,1142574,1910502,,41.910470068,-87.751674528
,HP198442,02/28/2008 02:58:08 AM,075XX N WINCHESTER AVE,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,APARTMENT,false,false,2424,,49,,08B,1162042,1950061,,42.018637255,-87.67904652
,HP198452,02/28/2008 02:40:00 AM,078XX W ADDISON ST,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,STREET,true,false,1631,,36,,08B,1123357,1923022,,41.945162523,-87.821997736
,HP198384,02/28/2008 12:22:44 AM,012XX W COLUMBIA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,2432,,49,,14,1166717,1944951,,42.004515992,-87.661990793
,HP198547,02/28/2008 01:21:00 AM,006XX E 103RD PL,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,0512,,9,,26,1182248,1836469,,41.706486862,-87.608222934
,HP198462,02/28/2008 03:45:00 AM,004XX N WESTERN AVE,2022,NARCOTICS,POSS: COCAINE,STREET,true,false,1313,,27,,18,1160338,1902809,,41.889010742,-87.686629087
,HP198898,02/28/2008 11:00:00 AM,020XX W CHURCHILL ST,0810,THEFT,OVER $500,SIDEWALK,false,false,1434,,32,,06,1162461,1912186,,41.914697771,-87.678569773
,HP198646,02/28/2008 08:50:00 AM,031XX S ASHLAND AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,0922,,11,,06,1166183,1883676,,41.836385231,-87.66571041
