ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Updated On,Latitude,Longitude
,HT261160,03/31/2007 09:00:00 AM,069XX S WESTERN AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER,false,false,0832,,17,,11,,,,,
,HN257391,03/31/2007 01:40:00 AM,036XX S MAPLEWOOD AVE,2850,PUBLIC PEACE VIOLATION,BOMB THREAT,RESIDENCE,false,false,0913,,12,,26,1159957,1880415,,41.827567192,-87.688645775
,HN257461,03/31/2007 12:00:00 AM,084XX S CARPENTER ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,0613,,21,,26,1170789,1848814,,41.740620454,-87.649826306
,HN257384,03/31/2007 01:41:29 AM,018XX S LOOMIS ST,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,1222,,25,,04A,1167319,1891499,,41.857827963,-87.661317383
,HN257509,03/31/2007 03:58:36 AM,002XX S HALSTED ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1213,,27,,14,1171086,1899150,,41.878741138,-87.647265849
,HN257286,03/31/2007 12:10:00 AM,063XX S ARTESIAN AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,true,false,0825,,15,,18,1161126,1862634,,41.778749727,-87.684849045
,HN257470,03/31/2007 02:57:00 AM,004XX E 109TH ST,0460,BATTERY,SIMPLE,STREET,false,false,0513,,9,,08B,1180929,1832774,,41.696377663,-87.613166168
,HN257604,03/31/2007 07:00:00 AM,037XX N HALSTED ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,RESTAURANT,true,false,2324,,46,,11,1170237,1925336,,41.950615509,-87.649616689
,HN257577,03/31/2007 04:45:00 AM,038XX N BROADWAY,0460,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,false,false,2324,,46,,08B,1170231,1925799,,41.951886129,-87.649625167
,HN257379,03/31/2007 01:30:00 AM,022XX S WABASH AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0134,,2,,07,1177095,1889603,,41.85240964,-87.625491255
,HN257483,03/31/2007 02:14:00 AM,047XX W LE MOYNE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,FACTORY/MANUFACTURING BUILDING,false,false,2533,,37,,14,1144699,1909557,,41.907837078,-87.743891847
,HN257621,03/31/2007 07:30:00 AM,005XX E BROWNING AVE,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA PARKING LOT/GROUNDS,true,false,0212,,4,,26,1180453,1881415,,41.829864596,-87.613418466
,HN257307,03/31/2007 12:10:00 AM,030XX S PITNEY CT,0460,BATTERY,SIMPLE,STREET,false,false,0923,,11,,08B,1167009,1884555,,41.838779636,-87.662654329
,HN257361,03/31/2007 12:52:39 AM,055XX W WEST END AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,true,false,1523,,28,,03,1139352,1900926,,41.884251707,-87.763744657
,HN257296,03/31/2007 12:15:00 AM,046XX W MONROE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,true,1113,,28,,14,1145389,1899159,,41.879290755,-87.741620544
,HN257452,03/31/2007 02:56:21 AM,064XX N CLARK ST,0460,BATTERY,SIMPLE,BAR OR TAVERN,true,false,2432,,40,,08B,1164357,1942729,,41.998469223,-87.670736531
,HN257575,03/31/2007 05:11:26 AM,048XX W WASHINGTON BLVD,0261,CRIM SEXUAL ASSAULT,AGGRAVATED: HANDGUN,ABANDONED BUILDING,false,false,1533,,28,,02,1144089,1900066,,41.881804169,-87.746371208
,HN257485,03/31/2007 03:10:47 AM,0000X N LARAMIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1522,,28,,08B,1141705,1900100,,41.881941879,-87.755124478
,HN257549,03/31/2007 05:05:07 AM,050XX W VAN BUREN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,1533,,29,,08B,1142706,1897537,,41.874890121,-87.751512572
,HN257412,03/31/2007 02:02:23 AM,056XX W IOWA ST,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,true,false,1511,,29,,18,1138428,1905439,,41.896652729,-87.767028373
,HN257364,03/31/2007 12:05:00 AM,003XX S KEELER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1132,,24,,08B,1148452,1897898,,41.875771927,-87.730406133
,HN257511,03/31/2007 03:42:36 AM,003XX E 55TH PL,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE,true,false,0234,,20,,26,1179468,1868298,,41.793893044,-87.617433304
,HN257442,03/31/2007 02:00:00 AM,042XX S DR MARTIN LUTHER KING JR DR,0820,THEFT,$500 AND UNDER,ALLEY,false,false,0213,,3,,06,1179559,1877101,,41.818047157,-87.616830511
,HN257867,03/31/2007 10:45:00 AM,018XX W NORTH AVE,0330,ROBBERY,AGGRAVATED,BANK,true,false,1424,,1,,03,1163644,1910678,,41.910534851,-87.674266171
,HN257368,03/31/2007 01:20:00 AM,063XX S EBERHART AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,SIDEWALK,false,false,0312,,20,,14,1180670,1863014,,41.779365702,-87.613187975
