ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Updated On,Latitude,Longitude
,HS160458,02/10/2010 11:00:00 PM,006XX W DIVERSEY PKWY,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2333,,43,,07,1171755,1918861,,41.932814501,-87.644228018
,HW182301,02/10/2010 12:00:00 PM,003XX N CICERO AVE,0915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",PARKING LOT/GARAGE(NON.RESID.),false,false,1113,,28,,07,1144324,1901522,,41.885795193,-87.745471659
,HX131388,02/10/2010 09:00:00 AM,018XX W 19TH ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,1234,,25,,06,1164391,1890769,,41.855887158,-87.672085526
,HS158767,02/10/2010 05:18:00 AM,003XX E 131ST PL,0110,HOMICIDE,FIRST DEGREE MURDER,HALLWAY,false,false,0533,,9,,01A,1180696,1818181,,41.65633767,-87.614465032
,HS158742,02/10/2010 01:00:00 AM,013XX W MORSE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,CTA TRAIN,true,false,2431,,49,,18,1165794,1946184,,42.007919177,-87.665351128
,HS158753,02/10/2010 01:00:00 AM,048XX S ASHLAND AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0931,,20,,14,1166492,1872556,,41.805864167,-87.664894011
,HS158729,02/10/2010 12:15:00 AM,071XX S HONORE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,0735,,17,,08B,1165253,1857365,,41.764204487,-87.669868116
,HS158762,02/10/2010 01:14:00 AM,009XX N LAWNDALE AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,1112,,27,,18,1151544,1906032,,41.898032309,-87.718839495
,HS158764,02/10/2010 01:25:00 AM,0000X E CHICAGO AVE,141C,WEAPONS VIOLATION,UNLAWFUL USE OTHER DANG WEAPON,SIDEWALK,true,false,1833,,42,,15,1176792,1905743,,41.896705603,-87.626115246
,HS158772,02/10/2010 01:39:00 AM,064XX S DR MARTIN LUTHER KING JR DR,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0312,,20,,18,1180025,1862499,,41.777967289,-87.615568353
,HS158734,02/10/2010 12:30:00 AM,046XX S WHIPPLE ST,0320,ROBBERY,STRONGARM - NO WEAPON,RESIDENTIAL YARD (FRONT/BACK),false,false,0912,,14,,03,1156818,1873709,,41.809229134,-87.700343659
,HS158738,02/10/2010 12:33:00 AM,0000X W CHESTNUT ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1832,,42,,18,1175948,1906208,,41.898000635,-87.629201064
,HS158732,02/10/2010 12:25:00 AM,0000X W CHESTNUT ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1832,,42,,14,1175964,1906208,,41.898000275,-87.629142299
,HS158744,02/10/2010 12:25:00 AM,056XX W DIVERSEY AVE,1330,CRIMINAL TRESPASS,TO LAND,GAS STATION,true,false,2514,,31,,26,1138411,1918053,,41.931267307,-87.766784774
,HS158745,02/10/2010 12:55:00 AM,015XX W 47TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,HOTEL/MOTEL,true,true,0931,,20,,08B,1166703,1873560,,41.808614751,-87.664091468
,HS158748,02/10/2010 12:30:00 AM,0000X E GARFIELD BLVD,1330,CRIMINAL TRESPASS,TO LAND,GAS STATION,true,false,0232,,3,,26,1177792,1868568,,41.794672085,-87.623570871
,HS158768,02/10/2010 12:55:00 AM,040XX N KENNETH AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1722,,38,,08B,1145824,1926575,,41.954514776,-87.739326031
,HS158771,02/10/2010 01:47:00 AM,049XX S KEDZIE AVE,2022,NARCOTICS,POSS: COCAINE,STREET,true,false,0911,,14,,18,1155873,1871845,,41.804133114,-87.703859846
,HS158761,02/10/2010 01:00:00 AM,022XX N HAMLIN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,false,2525,,35,,08B,1150672,1914785,,41.922068466,-87.721813087
,HS158760,02/10/2010 01:15:00 AM,018XX W 21ST PL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1223,,25,,14,1164509,1889773,,41.853151545,-87.671680579
,HS158786,02/10/2010 12:30:00 AM,017XX N MENARD AVE,0340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,STREET,true,false,2531,,29,,03,1137486,1910847,,41.911509949,-87.770357878
,HS158735,02/10/2010 12:25:00 AM,004XX W DIVISION ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,1821,,27,,06,1173175,1908290,,41.903775756,-87.639324074
,HS158785,02/10/2010 12:08:00 AM,022XX W GREENLEAF AVE,0460,BATTERY,SIMPLE,STREET,false,false,2411,,50,,08B,1159989,1946887,,42.00997053,-87.686689466
,HS158750,02/10/2010 01:00:00 AM,066XX W PALATINE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1611,,41,,08B,1131207,1941418,,41.995510862,-87.792716889
,HS158779,02/10/2010 01:40:00 AM,037XX N NEWCASTLE AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,1632,,36,,05,1130068,1924125,,41.948076772,-87.797304813
,HS158773,02/10/2010 01:40:00 AM,037XX N NEWCASTLE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,false,false,1632,,36,,14,1130068,1924118,,41.948057563,-87.797304974
,HS158781,02/10/2010 12:10:00 AM,040XX S ELLIS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,2123,,4,,08B,1183177,1878380,,41.821473272,-87.603518839
,HS158801,02/10/2010 03:58:00 AM,005XX W ELM ST,1330,CRIMINAL TRESPASS,TO LAND,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,true,false,1823,,27,,26,1172551,1907883,,41.902672756,-87.641628208
,HS158795,02/10/2010 03:20:00 AM,060XX S RHODES AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0313,,20,,08B,1180959,1865014,,41.784847245,-87.612066976
,HS158803,02/10/2010 04:45:00 AM,008XX W 75TH ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,0733,,17,,16,1172155,1855294,,41.758372534,-87.644631385
,HS158810,02/10/2010 04:05:00 AM,031XX N DRAKE AVE,2022,NARCOTICS,POSS: COCAINE,STREET,true,false,1412,,35,,18,1152173,1920709,,41.938294905,-87.716141262
,HS158812,02/10/2010 06:00:00 AM,060XX N WESTERN AVE,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,false,false,2413,,40,,06,1159227,1939947,,41.99094269,-87.689685077
,HS158723,02/10/2010 12:10:00 AM,039XX W JACKSON BLVD,0460,BATTERY,SIMPLE,APARTMENT,false,false,1132,,28,,08B,1150196,1898398,,41.877110187,-87.723989719
,HS158747,02/10/2010 12:30:00 AM,022XX N SHEFFIELD AVE,0620,BURGLARY,UNLAWFUL ENTRY,COLLEGE/UNIVERSITY GROUNDS,true,false,1811,,32,,05,1169256,1915139,,41.922655899,-87.653519985
,HS158743,02/10/2010 01:00:37 AM,009XX W BELMONT AVE,0810,THEFT,OVER $500,SIDEWALK,false,false,1932,,44,,06,1169243,1921430,,41.939918986,-87.653384435
,HS158819,02/10/2010 06:00:00 AM,056XX S HERMITAGE AVE,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,0715,,15,,06,1165638,1867392,,41.791711717,-87.668172722
,HS158844,02/10/2010 12:45:00 AM,068XX S OGLESBY AVE,0810,THEFT,OVER $500,STREET,false,false,0331,,5,,06,1192950,1859982,,41.770754654,-87.568267784
,HS158784,02/10/2010 12:24:00 AM,083XX S COTTAGE GROVE AVE,0460,BATTERY,SIMPLE,STREET,false,false,0632,,6,,08B,1183009,1849965,,41.743503863,-87.60501807
,HS158859,02/10/2010 03:30:00 AM,046XX S SAWYER AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,0821,,14,,26,1155484,1873726,,41.809302642,-87.70523611
,HS158851,02/10/2010 12:00:00 AM,047XX S WOODLAWN AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,false,false,2124,,4,,26,1185045,1873693,,41.808568072,-87.596813519
,HS158869,02/10/2010 12:00:00 AM,002XX S RIVERSIDE PLZ,0870,THEFT,POCKET-PICKING,SIDEWALK,false,false,0111,,2,,06,1173472,1899214,,41.878864086,-87.638503099
,HS158903,02/10/2010 08:45:00 AM,066XX S HOYNE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0726,,15,,14,1163505,1860671,,41.773313428,-87.676182408
,HS158910,02/10/2010 08:00:00 AM,043XX N KEDVALE AVE,0460,BATTERY,SIMPLE,STREET,false,false,1722,,45,,08B,1148073,1928424,,41.959545501,-87.731010517
,HS158905,02/10/2010 03:30:00 AM,008XX N PARKSIDE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,true,false,1511,,29,,14,1138535,1905106,,41.895736997,-87.766643452
,HS158892,02/10/2010 03:38:00 AM,121XX S EGGLESTON AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0523,,34,,08A,1175488,1824326,,41.673318164,-87.633339009
,HS158888,02/10/2010 08:30:00 AM,026XX E 89TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0423,,7,,18,1195569,1846478,,41.733634321,-87.559113164
,HS158833,02/10/2010 06:50:00 AM,003XX W 64TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,HOSPITAL BUILDING/GROUNDS,true,true,0722,,20,,08B,1175044,1862506,,41.778099133,-87.633828531
,HS158930,02/10/2010 09:10:00 AM,002XX S STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,true,false,0123,,42,,11,1176417,1899156,,41.878638996,-87.627691486
